"rows","cols","N","row_clusts","col_clusts","avg_row_clust_size","avg_col_clust_size","sparsity","user.self","sys.self","elapsed","iterations"
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,17.064,0,17.061,15
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,37.444,0.001,37.452,28
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,23.076,0.001,23.074,20
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,17.18,0.004,17.196,15
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,18.402,0.001,18.401,13
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,22.35,0,22.388,19
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,34.389,0.002,34.448,31
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,26.2,0.001,26.243,19
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,24.609,0.002,36.006,16
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,16.126,0,16.181,11
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,29.063,0,29.158,24
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,15.173,0,15.241,12
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,19.1,0,19.1,14
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,20.32,0.003,20.341,14
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,34.496,0.002,44.674,24
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,19.025,0,19.023,13
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,22.281,0,22.281,17
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,17.172,0,17.172,15
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,17.444,0.002,17.442,17
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,21.619,0.004,21.644,17
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,18.046,0.004,18.595,14
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,21.139,0,21.141,17
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,18.847,0,18.891,16
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,26.005,0,26,24
867,713,618171,4,9,216.75,79.2222222222222,0.983443781,29.542,0.004,30.063,21
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,146.088,0.323,146.396,21
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,122.671,0.264,123.18,13
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,115.68,0.002,116.737,13
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,191.546,0.01,191.553,26
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,124.102,0,124.067,17
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,166.032,0.003,169.961,17
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,144.145,0.001,144.122,19
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,170.36,0.001,170.33,24
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,158.879,0,158.854,23
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,120.509,0,120.478,17
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,181.388,0.002,181.337,27
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,109.069,0.005,109.118,14
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,162.466,0.002,162.455,22
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,189.847,0.003,204.946,20
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,138.645,0.006,138.679,17
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,274.605,0.002,275.162,39
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,183.445,0.006,183.613,25
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,126.997,0.001,126.968,17
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,151.645,0.002,151.601,22
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,190.581,0.008,200.43,22
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,193.995,0.004,194.129,26
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,118.736,0.002,118.724,15
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,116.913,0.006,117.081,15
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,139.1,0,139.069,20
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,180.058,0.006,183.273,21
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,166.092,0.001,166.263,21
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,143.646,0.001,143.612,20
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,158.07,0.004,158.072,22
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,150.345,0.003,150.298,21
1273,1333,1696909,14,50,90.9285714285714,26.66,0.983472837,158.745,0.104,159.655,21
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,42.362,0.109,42.458,13
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,105.004,0.084,108.726,27
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,81.911,0.05,82.215,22
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,68.419,0,68.404,20
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,90.216,0.001,90.219,25
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,145.03,0.007,154.698,30
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,73.511,0.004,73.538,17
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,104.716,0.001,104.704,28
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,82.088,0,82.084,23
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,73.01,0.001,73.029,21
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,85.289,0.002,85.286,25
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,68.096,0.029,68.108,17
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,64.962,0.001,64.944,19
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,137.868,0.001,151.914,29
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,105.67,0.01,105.953,26
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,106.03,0.015,107.123,29
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,119.63,0.003,119.611,35
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,99.888,0.001,99.857,31
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,121.725,0,121.692,39
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,110.969,0.003,123.073,24
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,109.642,0.013,109.637,30
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,82.764,0,82.77,21
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,90.103,0.001,90.086,25
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,111.262,0.003,111.24,32
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,162.147,0.013,163.355,39
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,70.697,0,70.708,18
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,100.738,0.001,100.731,25
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,90.194,0,90.168,27
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,65.779,0.001,65.757,20
949,1382,1311518,30,4,31.6333333333333,345.5,0.983901868,93.883,0,95.505,28
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,137.609,0.232,137.808,15
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,159.828,0.081,159.879,14
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,214.204,0.002,214.62,22
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,150.944,0.003,151.015,15
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,121.797,0.01,121.773,13
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,187.605,0.003,189.61,16
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,200.66,0.003,201.08,21
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,160.554,0,160.502,17
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,242.789,0.002,242.694,29
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,164.77,0.002,164.74,17
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,172.784,0,172.741,19
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,163.747,0.003,163.827,18
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,231.424,0.009,231.375,27
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,242.658,0.012,254.025,22
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,205.185,0.003,205.545,21
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,162.072,0,162.44,17
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,120.519,0.005,120.745,12
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,163.012,0,162.975,18
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,117.107,0.001,117.092,12
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,251.117,0.007,254.331,22
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,161.756,0.002,161.735,17
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,145.961,0.001,145.925,15
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,149.92,0.014,149.879,16
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,132.571,0.009,132.538,14
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,185.802,0.007,186.843,17
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,218.775,0.001,218.828,23
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,115.587,0,115.546,12
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,120.238,0,120.225,12
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,159.545,0.005,159.508,17
1180,1415,1669700,48,36,24.5833333333333,39.3055555555556,0.983920906,262.494,0,262.385,31
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,70.133,0.103,70.231,16
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,101.956,0.03,102.272,20
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,98.037,0.006,98.351,20
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,67.504,0.004,67.603,12
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,74.243,0.001,74.223,18
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,73.886,0,77.323,13
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,69.973,0.002,70.185,13
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,66.065,0.003,66.143,12
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,62.639,0,62.619,15
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,78.568,0,78.545,18
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,70.507,0.002,70.505,16
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,66.017,0.003,66.047,12
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,67.318,0.002,67.343,13
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,84.409,0.01,98.235,12
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,93.22,0.008,93.397,18
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,87.465,0.002,87.468,19
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,71.353,0.018,71.915,14
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,72.953,0.001,72.935,17
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,80.432,0,80.41,19
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,135.054,0.01,144.489,23
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,83.566,0.003,83.576,16
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,70.571,0,70.55,15
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,72.246,0,72.233,16
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,103.822,0,103.794,25
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,102.712,0.011,103.886,17
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,84.375,0.001,85.047,17
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,90.086,0,90.061,21
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,70.392,0,70.391,15
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,60.909,0.001,60.911,13
888,1023,908424,33,27,26.9090909090909,37.8888888888889,0.983957945,71.787,0.003,72.399,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,19.076,0.156,19.227,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,19.377,0.105,19.479,10
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,22.325,0.073,22.393,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,60.763,0.006,60.796,30
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,21.335,0.001,21.333,13
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,40.642,0,46.004,18
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,34.653,0.005,34.812,17
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,34.416,0.003,34.503,16
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,20.616,0,20.611,13
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,25.258,0,25.25,17
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,23.899,0,23.896,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,25.344,0.001,25.364,11
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,28.465,0.001,28.476,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,34.707,0.007,44.378,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,37.211,0.012,37.263,19
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,25.076,0,25.948,15
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,38.864,0,38.86,18
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,22.877,0.001,22.882,13
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,31.938,0.003,31.984,16
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,36.779,0.002,39.52,16
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,42.471,0.007,42.545,18
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,53.357,0.005,53.462,27
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,35.932,0.002,35.985,16
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,29.793,0.002,29.817,14
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,31.156,0.001,31.297,17
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,29.577,0,29.574,15
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,37.922,0,37.919,17
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,27.797,0.001,27.795,19
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,33.289,0.001,33.286,19
1121,274,307154,53,7,21.1509433962264,39.1428571428571,0.984050705,32.297,0.002,33.313,13
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,40.471,0.107,40.567,15
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,48.771,0.244,49.011,15
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,45.113,0.037,45.145,12
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,75.318,0.003,75.378,24
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,51.713,0.029,51.729,18
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,107.715,0.003,115.781,33
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,59.633,0.028,60.023,16
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,51.819,0,51.811,16
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,57.942,0.001,57.965,20
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,70.364,0.001,70.387,26
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,44.39,0,44.381,16
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,52.129,0.005,52.198,16
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,47.011,0.004,47.17,14
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,87.046,0.016,99.127,21
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,66.498,0.007,66.631,18
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,63.883,0.001,63.884,20
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,42.948,0.002,42.948,13
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,64.258,0.001,64.266,22
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,63.295,0,63.295,21
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,94.01,0.004,104.378,26
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,75.675,0.005,75.796,22
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,71.565,0.006,71.711,25
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,65.688,0.005,65.802,18
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,54.252,0.001,54.247,18
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,49.422,0.015,50.138,14
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,59.365,0.004,59.45,16
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,49.158,0,49.16,13
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,46.204,0.006,46.382,14
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,62.243,0.001,62.244,21
1172,519,608268,47,9,24.936170212766,57.6666666666667,0.984224133,52.299,0.001,53.419,18
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,78.095,0.251,78.334,16
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,160.451,0.133,160.57,28
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,105.593,0.009,105.701,18
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,102.792,0.003,102.845,20
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,94.545,0.002,94.614,18
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,139.045,0.008,140.855,21
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,109.138,0,109.143,21
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,107.722,0.003,107.713,22
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,83.561,0.006,83.564,17
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,106.871,0.005,106.908,22
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,141.624,0.003,141.691,29
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,107.575,0.009,107.696,20
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,146.146,0.008,146.216,29
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,117.142,0.02,126.131,18
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,136.935,0.026,137.756,26
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,115.126,0,115.097,24
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,91.115,0,91.097,19
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,110.428,0.002,110.424,23
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,102.906,0.058,102.942,21
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,171.298,0.019,183.048,28
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,125.055,0.004,125.196,24
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,118.552,0,118.543,25
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,124.324,0.01,124.306,25
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,97.424,0.035,97.465,19
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,115.035,0.002,115.422,16
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,145.576,0.003,145.716,29
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,96.178,0,96.152,19
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,75.513,0.014,75.527,14
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,133.506,0.002,133.52,27
1263,993,1254159,36,17,35.0833333333333,58.4117647058824,0.984319616,81.89,0,82.27,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,90.43,0.182,90.708,22
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,78.792,0.045,79.809,18
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,83.146,0.002,83.206,16
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,83.539,0.003,83.54,20
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,83.392,0,83.387,20
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,97.22,0.004,101.264,16
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,115.618,0,115.975,25
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,71.795,0,71.786,16
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,78.223,0.003,78.216,19
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,96.098,0.003,96.102,21
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,68.804,0.003,68.896,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,52.276,0,52.261,13
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,61.108,0.004,61.093,16
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,95.742,0.012,106.934,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,84.628,0.001,84.643,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,109.733,0.001,110.356,26
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,64.421,0.001,64.42,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,87.944,0.001,87.932,21
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,90.517,0.002,90.535,21
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,97.113,0.015,107.094,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,67.575,0,67.596,13
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,101.753,0.001,101.75,22
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,80.875,0.014,81.192,18
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,64.369,0,64.379,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,88.84,0.001,97.94,17
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,88.68,0.015,88.782,16
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,83.469,0.003,83.613,17
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,83.189,0.004,83.196,19
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,69.376,0.008,69.416,15
1080,837,903960,47,13,22.9787234042553,64.3846153846154,0.984338871,51.84,0.003,52.063,13
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,35.146,0.083,35.285,22
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,33.753,0.035,33.819,22
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,28.643,0.001,28.803,13
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,21.217,0,21.218,12
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,39.144,0.006,39.155,21
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,24.432,0,24.426,17
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,26.17,0.002,26.392,15
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,52.399,0.016,52.933,29
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,36.272,0.001,36.297,23
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,23.026,0,23.022,16
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,20.509,0.004,20.54,11
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,22.474,0.001,22.636,11
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,42.467,0.002,42.465,22
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,32.165,0.002,44.213,14
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,46.842,0,46.835,24
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,31.85,0.005,32.267,17
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,30.752,0.001,30.81,15
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,32.68,0,32.682,16
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,36.433,0.001,36.496,22
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,32.048,0.003,40.101,15
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,41.206,0,41.204,23
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,41.555,0.002,41.586,24
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,35.202,0.002,35.227,16
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,25.389,0,25.387,13
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,25.734,0,25.73,16
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,57.038,0.003,57.059,31
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,31.067,0,31.07,14
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,21.262,0.001,21.258,13
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,37.381,0.009,37.595,22
954,555,529470,15,13,63.6,42.6923076923077,0.984587759,32.669,0,32.661,23
1461,809,1181949,39,25,37.4615384615385,32.36,0.98472077,123.561,0.239,123.765,24
1461,809,1181949,39,25,37.4615384615385,32.36,0.98472077,141.503,0.103,142.241,21
1461,809,1181949,39,25,37.4615384615385,32.36,0.98472077,138.748,0.004,138.735,22
1461,809,1181949,39,25,37.4615384615385,32.36,0.98472077,83.028,0.002,83.023,14
1461,809,1181949,39,25,37.4615384615385,32.36,0.98472077,121.342,0.001,121.335,22
1461,809,1181949,39,25,37.4615384615385,32.36,0.98472077,154.945,0.019,163.366,19
